ten,twen,threefive,fifty,sixty,sevenfive,nine
46.862745098,45.2941176471,44.9019607843,41.3725490196,40.9803921569,34.5098039216,20.1960784314
45.1724137931,43.7931034483,43.7931034483,37.5862068966,35.0,29.3103448276,14.8275862069
44.4827586207,44.3103448276,41.8965517241,39.4827586207,34.8275862069,29.3103448276,15.0
46.3461538462,44.6153846154,42.5,39.6153846154,36.7307692308,31.5384615385,18.6538461538
47.3684210526,46.5789473684,46.0526315789,41.5789473684,39.7368421053,35.7894736842,22.3684210526
48.6666666667,47.1111111111,46.6666666667,41.7777777778,39.3333333333,31.3333333333,18.4444444444
44.1935483871,45.4838709677,42.2580645161,39.3548387097,37.7419354839,33.5483870968,22.5806451613
44.2857142857,43.1428571429,42.2857142857,41.1428571429,36.8571428571,35.1428571429,24.8571428571
46.0869565217,44.7826086957,41.9565217391,38.6956521739,37.3913043478,31.3043478261,19.1304347826
48.6111111111,48.8888888889,45.2777777778,43.3333333333,41.1111111111,33.8888888889,21.9444444444
47.0731707317,45.6097560976,43.1707317073,39.756097561,36.8292682927,27.5609756098,17.8048780488
46.7346938776,45.7142857143,44.4897959184,41.4285714286,40.0,34.2857142857,21.8367346939
45.625,45.625,42.7083333333,41.0416666667,38.5416666667,32.9166666667,21.4583333333
47.4358974359,46.1538461538,45.3846153846,43.3333333333,38.9743589744,35.1282051282,19.4871794872
45.5555555556,44.4444444444,41.6666666667,37.4074074074,34.8148148148,29.4444444444,14.4444444444
45.9322033898,44.5762711864,42.8813559322,40.0,37.2881355932,30.5084745763,16.9491525424
45.6756756757,45.1351351351,43.5135135135,41.8918918919,37.8378378378,31.8918918919,25.4054054054
45.5,45.25,41.75,39.75,36.25,32.25,20.0
47.1052631579,46.3157894737,46.0526315789,41.3157894737,38.1578947368,33.1578947368,20.7894736842
43.9285714286,43.5714285714,40.5357142857,36.6071428571,34.4642857143,27.5,14.1071428571
48.0555555556,46.6666666667,44.1666666667,40.2777777778,38.8888888889,33.3333333333,22.7777777778
49.7619047619,47.380952381,45.7142857143,40.7142857143,37.8571428571,30.7142857143,17.380952381
46.3888888889,46.9444444444,43.8888888889,40.5555555556,38.3333333333,32.7777777778,23.6111111111
47.8431372549,46.862745098,45.6862745098,41.9607843137,39.2156862745,31.7647058824,19.0196078431
44.3902439024,43.4146341463,40.243902439,36.8292682927,35.6097560976,29.0243902439,19.0243902439
47.5,47.3076923077,43.8461538462,39.4230769231,37.6923076923,31.9230769231,19.6153846154
48.5365853659,47.3170731707,45.1219512195,40.7317073171,38.0487804878,30.9756097561,18.2926829268
47.6271186441,46.4406779661,43.7288135593,42.0338983051,38.6440677966,29.8305084746,13.7288135593
46.1111111111,45.0,43.0555555556,40.5555555556,37.2222222222,31.6666666667,21.3888888889
47.5609756098,46.8292682927,43.9024390244,40.243902439,38.0487804878,30.7317073171,18.7804878049
47.4358974359,46.9230769231,44.1025641026,42.8205128205,38.9743589744,32.5641025641,20.5128205128
47.0,44.25,42.25,40.75,35.0,30.0,19.5
44.5652173913,43.6956521739,42.8260869565,41.0869565217,37.1739130435,31.3043478261,20.2173913043
49.7619047619,47.380952381,45.7142857143,40.7142857143,37.8571428571,30.7142857143,17.380952381
47.4137931034,47.2413793103,45.5172413793,41.0344827586,36.0344827586,29.8275862069,15.1724137931
42.4137931034,40.8620689655,40.3448275862,36.724137931,34.4827586207,27.2413793103,14.4827586207
45.2777777778,45.0,43.6111111111,41.9444444444,38.3333333333,34.4444444444,25.2777777778
47.8048780488,46.3414634146,44.3902439024,40.0,37.3170731707,30.0,18.5365853659
45.0,42.75,40.75,38.25,34.75,30.75,19.5
46.1111111111,45.5555555556,42.7777777778,38.1481481481,33.5185185185,27.962962963,13.8888888889
45.25,45.25,39.75,37.5,34.25,30.75,18.75
45.0,43.9130434783,41.0869565217,39.347826087,33.9130434783,31.7391304348,19.7826086957
45.8333333333,45.2777777778,43.3333333333,41.1111111111,36.9444444444,33.3333333333,20.5555555556
43.1578947368,42.6315789474,40.1754385965,37.5438596491,33.6842105263,29.4736842105,14.3859649123
46.3043478261,45.652173913,41.9565217391,41.3043478261,38.4782608696,31.3043478261,21.0869565217
46.5384615385,46.7307692308,44.0384615385,41.7307692308,37.6923076923,31.7307692308,19.0384615385
49.5454545455,46.5909090909,46.3636363636,41.1363636364,37.5,29.7727272727,18.1818181818
45.3703703704,44.8148148148,42.5925925926,37.7777777778,34.8148148148,27.5925925926,13.8888888889
47.7777777778,46.3888888889,45.2777777778,42.7777777778,38.0555555556,34.1666666667,21.6666666667
46.0416666667,45.8333333333,43.125,41.4583333333,38.75,33.3333333333,21.0416666667
46.4406779661,46.1016949153,43.8983050847,38.4745762712,35.2542372881,30.1694915254,14.9152542373
43.6111111111,43.0555555556,40.8333333333,39.7222222222,35.5555555556,31.9444444444,20.5555555556
43.3333333333,43.0555555556,42.2222222222,38.8888888889,36.6666666667,30.0,20.5555555556
43.0,43.0,39.75,38.25,36.5,28.25,18.0
45.652173913,46.0869565217,42.3913043478,40.8695652174,38.0434782609,31.7391304348,18.9130434783
47.2549019608,46.4705882353,43.7254901961,42.3529411765,39.4117647059,33.7254901961,21.7647058824
43.5135135135,42.972972973,41.6216216216,39.4594594595,37.5675675676,31.3513513514,20.2702702703
49.3023255814,47.9069767442,44.8837209302,41.6279069767,39.3023255814,31.6279069767,17.9069767442
46.1224489796,47.1428571429,44.4897959184,40.8163265306,38.1632653061,32.4489795918,19.7959183673
46.4583333333,44.5833333333,43.5416666667,40.625,38.125,31.875,20.2083333333
47.0,44.75,42.75,40.25,35.0,30.0,18.5
45.5102040816,45.5102040816,43.4693877551,40.4081632653,37.1428571429,32.2448979592,20.2040816327
47.3469387755,46.5306122449,44.2857142857,41.8367346939,37.1428571429,32.0408163265,20.4081632653
48.2926829268,47.3170731707,45.6097560976,42.6829268293,39.0243902439,31.2195121951,18.5365853659
47.9545454545,46.1363636364,44.0909090909,41.1363636364,38.1818181818,30.4545454545,19.0909090909
44.5238095238,44.5238095238,41.4285714286,37.380952381,36.4285714286,29.2857142857,17.8571428571
45.9090909091,44.5454545455,43.4090909091,41.3636363636,36.3636363636,29.0909090909,19.3181818182
47.6315789474,46.5789473684,44.7368421053,44.2105263158,41.8421052632,35.2631578947,22.8947368421
44.347826087,44.1304347826,41.9565217391,38.6956521739,36.3043478261,29.1304347826,19.5652173913
46.5306122449,45.9183673469,44.693877551,40.2040816327,37.3469387755,34.2857142857,21.6326530612
45.25,45.0,42.25,41.0,35.0,30.5,19.25
45.9523809524,43.5714285714,42.380952381,39.2857142857,35.9523809524,28.5714285714,18.8095238095
46.2162162162,44.5945945946,42.7027027027,42.972972973,37.2972972973,31.6216216216,24.3243243243
47.2549019608,46.0784313725,44.9019607843,41.9607843137,39.8039215686,31.7647058824,19.2156862745
47.7083333333,46.4583333333,45.4166666667,41.875,38.125,32.7083333333,20.4166666667
48.1632653061,47.7551020408,44.8979591837,42.4489795918,38.9795918367,32.8571428571,20.8163265306
46.9230769231,46.3461538462,43.6538461538,40.1923076923,35.3846153846,28.8461538462,14.8076923077
46.5789473684,45.7894736842,44.2105263158,40.2631578947,38.6842105263,31.3157894737,20.7894736842
44.0740740741,41.4814814815,40.0,36.4814814815,32.4074074074,25.5555555556,12.962962963
45.6862745098,45.0980392157,42.9411764706,40.9803921569,38.6274509804,32.1568627451,19.4117647059
46.4102564103,46.1538461538,41.2820512821,41.0256410256,36.1538461538,32.0512820513,22.3076923077
47.2222222222,46.9444444444,46.3888888889,41.1111111111,39.7222222222,35.0,23.8888888889
47.7142857143,46.0,44.8571428571,42.8571428571,40.5714285714,37.4285714286,24.8571428571
46.4285714286,45.2380952381,43.0952380952,39.0476190476,36.4285714286,30.4761904762,19.2857142857
44.6551724138,43.9655172414,41.5517241379,37.7586206897,36.0344827586,29.3103448276,14.8275862069
45.5,44.25,43.25,38.75,35.5,30.0,17.75
45.4545454545,45.0,41.5909090909,39.3181818182,37.2727272727,29.0909090909,17.5
47.7777777778,45.5555555556,44.4444444444,41.3888888889,40.2777777778,34.7222222222,21.3888888889
46.4406779661,45.2542372881,44.2372881356,39.8305084746,35.4237288136,27.9661016949,16.1016949153
47.4576271186,47.1186440678,43.3898305085,43.0508474576,36.7796610169,28.4745762712,15.593220339
45.5555555556,44.7222222222,42.2222222222,37.7777777778,37.5,31.3888888889,18.3333333333
47.7358490566,47.7358490566,45.0943396226,41.8867924528,39.6226415094,34.1509433962,20.1886792453
47.1428571429,45.9183673469,44.2857142857,40.2040816327,37.5510204082,30.0,19.5918367347
48.7755102041,47.7551020408,45.306122449,42.0408163265,37.5510204082,33.8775510204,19.387755102
43.8095238095,42.1428571429,41.4285714286,35.7142857143,33.5714285714,30.2380952381,19.0476190476
46.2162162162,45.4054054054,44.0540540541,42.972972973,40.0,34.0540540541,22.972972973
46.1111111111,44.4444444444,42.5,41.9444444444,36.3888888889,33.6111111111,24.4444444444
46.3461538462,46.3461538462,42.8846153846,41.5384615385,38.4615384615,31.9230769231,20.1923076923
46.9387755102,46.9387755102,43.8775510204,41.4285714286,38.1632653061,34.2857142857,20.2040816327
47.7777777778,46.1111111111,43.3333333333,39.6296296296,36.4814814815,30.3703703704,15.7407407407
48.3783783784,46.4864864865,44.5945945946,41.3513513514,37.027027027,32.7027027027,19.7297297297
48.25,48.5,45.5,41.0,40.25,31.0,18.75
46.0465116279,45.3488372093,42.5581395349,41.3953488372,38.8372093023,28.8372093023,17.6744186047
46.0,45.25,42.75,38.75,36.25,32.25,20.0
46.5217391304,45.4347826087,42.8260869565,39.347826087,39.5652173913,31.0869565217,20.8695652174
47.7777777778,47.3333333333,43.7777777778,39.1111111111,37.5555555556,29.3333333333,16.6666666667
43.3333333333,43.0769230769,40.7692307692,38.2051282051,37.6923076923,32.8205128205,22.0512820513
46.4285714286,44.7619047619,43.5714285714,39.5238095238,34.7619047619,32.380952381,17.1428571429
46.0,43.75,41.25,38.25,37.25,29.0,19.75
47.7272727273,47.5,44.5454545455,41.5909090909,36.3636363636,29.3181818182,17.5
49.3181818182,46.5909090909,45.6818181818,37.5,37.2727272727,31.3636363636,17.7272727273
46.3636363636,47.0454545455,44.5454545455,39.5454545455,36.5909090909,29.7727272727,19.3181818182
48.0555555556,48.0555555556,44.1666666667,43.3333333333,41.6666666667,33.8888888889,24.4444444444
44.6666666667,44.4444444444,40.2222222222,37.3333333333,33.7777777778,26.2222222222,17.3333333333
45.6603773585,45.0943396226,43.0188679245,40.3773584906,37.9245283019,31.5094339623,19.8113207547
47.6315789474,46.5789473684,45.7894736842,44.4736842105,41.0526315789,34.4736842105,22.3684210526
47.2972972973,46.4864864865,44.3243243243,41.3513513514,39.1891891892,33.7837837838,20.5405405405
46.2745098039,45.0980392157,44.5098039216,40.3921568627,38.0392156863,33.137254902,19.4117647059
49.3333333333,47.7777777778,45.3333333333,40.4444444444,38.4444444444,29.7777777778,18.2222222222
46.75,44.75,43.75,38.5,35.25,29.25,18.75
46.5789473684,45.2631578947,42.6315789474,40.7894736842,38.9473684211,32.1052631579,23.6842105263
44.3243243243,44.0540540541,44.3243243243,38.6486486486,37.8378378378,31.6216216216,18.1081081081
46.7567567568,45.1351351351,43.7837837838,41.3513513514,38.1081081081,32.1621621622,22.1621621622
42.7777777778,43.0555555556,40.0,39.7222222222,38.0555555556,33.3333333333,19.4444444444
46.4444444444,45.5555555556,42.8888888889,39.3333333333,36.8888888889,29.7777777778,17.5555555556
47.9545454545,45.4545454545,44.7727272727,39.7727272727,37.5,30.0,18.4090909091
46.3414634146,45.8536585366,44.1463414634,40.7317073171,35.3658536585,30.487804878,18.0487804878
45.0980392157,45.0980392157,41.7647058824,39.6078431373,38.0392156863,31.7647058824,19.6078431373
47.3684210526,46.3157894737,45.7894736842,43.1578947368,39.4736842105,32.3684210526,20.5263157895
45.3846153846,44.8076923077,43.8461538462,39.6153846154,39.4230769231,33.6538461538,19.6153846154
45.0,43.2608695652,41.9565217391,38.6956521739,35.652173913,30.0,19.347826087
47.9245283019,47.358490566,44.7169811321,42.0754716981,38.679245283,33.5849056604,20.9433962264
45.9459459459,45.1351351351,44.0540540541,42.1621621622,40.0,34.8648648649,24.3243243243
44.5945945946,42.972972973,40.2702702703,38.1081081081,36.7567567568,32.972972973,21.6216216216
46.3461538462,45.3846153846,42.6923076923,39.4230769231,35.7692307692,31.9230769231,19.8076923077
46.0975609756,46.8292682927,41.9512195122,42.1951219512,37.5609756098,30.0,20.243902439
45.4716981132,44.1509433962,43.2075471698,39.0566037736,36.9811320755,33.5849056604,19.4339622642
45.6862745098,44.9019607843,42.5490196078,39.4117647059,36.0784313725,32.9411764706,20.5882352941
47.3469387755,45.9183673469,45.306122449,42.0408163265,37.9591836735,31.6326530612,20.8163265306
45.9183673469,44.8979591837,41.6326530612,40.0,38.3673469388,34.4897959184,19.5918367347
46.6666666667,44.3137254902,42.1568627451,40.3921568627,36.862745098,31.568627451,20.5882352941
44.347826087,43.6956521739,42.1739130435,37.8260869565,35.8695652174,30.8695652174,20.8695652174
45.3448275862,43.6206896552,42.2413793103,37.7586206897,35.8620689655,29.3103448276,15.8620689655
43.0555555556,42.5,41.6666666667,38.6111111111,36.9444444444,30.8333333333,19.7222222222
48.0487804878,47.5609756098,43.6585365854,40.9756097561,37.8048780488,26.5853658537,19.0243902439
49.512195122,48.5365853659,46.5853658537,44.3902439024,41.4634146341,32.4390243902,19.512195122
48.3333333333,46.9444444444,44.7222222222,42.2222222222,38.8888888889,34.1666666667,21.9444444444
48.0,46.4444444444,45.1111111111,40.8888888889,38.6666666667,32.2222222222,18.2222222222
46.5517241379,46.2068965517,43.275862069,40.1724137931,37.5862068966,29.3103448276,15.8620689655
47.9487179487,46.1538461538,44.358974359,41.7948717949,40.2564102564,33.8461538462,19.2307692308
45.1923076923,44.2307692308,44.6153846154,40.5769230769,40.0,33.6538461538,18.8461538462
46.3829787234,45.5319148936,43.4042553191,41.914893617,37.0212765957,31.2765957447,19.1489361702
44.2,44.4,42.8,38.8,38.2,31.2,20.4
43.1818181818,42.7272727273,40.2272727273,37.9545454545,36.5909090909,30.0,16.8181818182
47.5,47.5,44.1666666667,40.2777777778,38.8888888889,33.3333333333,22.2222222222
45.9523809524,43.8095238095,41.9047619048,37.8571428571,36.9047619048,27.8571428571,19.5238095238
44.6551724138,44.1379310345,42.7586206897,39.4827586207,37.2413793103,29.1379310345,15.8620689655
49.1428571429,47.4285714286,46.5714285714,42.8571428571,41.1428571429,34.5714285714,25.4285714286
47.0833333333,46.4583333333,45.8333333333,40.8333333333,37.7083333333,33.5416666667,20.8333333333
46.4864864865,44.5945945946,44.8648648649,41.6216216216,39.7297297297,32.7027027027,22.1621621622
44.4444444444,44.8148148148,43.3333333333,40.1851851852,35.1851851852,26.8518518519,15.7407407407
47.3684210526,45.5263157895,44.4736842105,42.3684210526,39.4736842105,32.3684210526,20.0
47.6923076923,47.1794871795,46.1538461538,44.6153846154,39.2307692308,33.5897435897,20.7692307692
45.1923076923,44.4230769231,41.7307692308,38.0769230769,33.8461538462,29.0384615385,16.7307692308
45.7777777778,45.3333333333,41.3333333333,38.2222222222,36.0,28.0,15.7777777778
45.7894736842,44.2105263158,40.7894736842,41.5789473684,36.8421052632,31.8421052632,22.3684210526
45.2777777778,45.2777777778,43.0555555556,39.7222222222,37.7777777778,31.1111111111,19.4444444444
45.2173913043,44.7826086957,42.8260869565,38.9130434783,36.9565217391,30.8695652174,19.7826086957
47.5471698113,47.5471698113,43.2075471698,40.1886792453,37.358490566,29.4339622642,13.9622641509
47.4509803922,45.6862745098,43.3333333333,40.0,39.4117647059,33.7254901961,21.3725490196
46.3043478261,45.652173913,42.8260869565,41.0869565217,38.9130434783,29.347826087,19.5652173913
46.0,45.3333333333,41.3333333333,40.4444444444,36.2222222222,28.8888888889,16.2222222222
49.1428571429,47.4285714286,45.1428571429,44.0,41.1428571429,37.4285714286,23.7142857143
46.2745098039,45.4901960784,42.1568627451,41.7647058824,37.4509803922,31.568627451,19.0196078431
48.1081081081,47.027027027,42.1621621622,42.1621621622,40.5405405405,34.3243243243,21.6216216216
48.0555555556,47.7777777778,43.8888888889,39.7222222222,40.0,32.7777777778,21.6666666667
46.5384615385,45.5769230769,42.8846153846,40.5769230769,35.9615384615,31.7307692308,19.4230769231
48.6111111111,48.0555555556,43.3333333333,41.9444444444,40.2777777778,35.5555555556,21.3888888889
47.9545454545,46.8181818182,43.8636363636,40.0,36.5909090909,30.4545454545,17.5
45.5769230769,44.2307692308,42.1153846154,38.8461538462,35.7692307692,28.0769230769,14.8076923077
47.1052631579,47.1052631579,45.7894736842,43.1578947368,41.3157894737,33.9473684211,23.9473684211
45.1219512195,42.4390243902,40.487804878,37.5609756098,33.6585365854,27.3170731707,19.512195122
46.4864864865,45.1351351351,44.3243243243,40.8108108108,36.4864864865,32.1621621622,22.972972973
47.3684210526,46.5789473684,46.5789473684,43.6842105263,42.1052631579,36.3157894737,20.5263157895
47.0454545455,46.8181818182,44.0909090909,41.8181818182,37.7272727273,30.6818181818,20.2272727273
47.3170731707,45.6097560976,44.1463414634,38.7804878049,38.0487804878,30.9756097561,19.2682926829
43.5135135135,42.7027027027,40.5405405405,39.1891891892,38.3783783784,34.8648648649,23.5135135135
47.1875,47.1875,45.625,42.1875,38.125,33.4375,24.0625
46.6666666667,44.6666666667,42.0,39.3333333333,37.3333333333,30.0,19.3333333333
47.4576271186,47.2881355932,44.7457627119,40.0,38.1355932203,28.9830508475,14.7457627119
45.2272727273,44.5454545455,41.8181818182,38.8636363636,35.4545454545,30.6818181818,17.2727272727
47.9591836735,46.9387755102,46.5306122449,41.6326530612,40.8163265306,32.4489795918,19.5918367347
45.7142857143,43.8095238095,42.8571428571,39.0476190476,38.3333333333,30.4761904762,16.6666666667
45.0,44.0,42.2,39.4,36.2,32.0,20.4
46.5853658537,44.6341463415,41.4634146341,39.2682926829,37.8048780488,31.4634146341,17.5609756098
46.862745098,45.6862745098,44.9019607843,42.1568627451,39.0196078431,32.3529411765,19.4117647059
47.5,46.1111111111,45.0,41.1111111111,40.5555555556,35.8333333333,22.7777777778
47.6923076923,47.1794871795,44.8717948718,42.3076923077,40.7692307692,34.1025641026,20.2564102564
45.0,45.0,43.6111111111,40.5555555556,36.3888888889,33.6111111111,20.2777777778
47.1052631579,46.8421052632,44.4736842105,41.5789473684,39.4736842105,34.4736842105,21.3157894737
44.7619047619,43.5714285714,41.4285714286,37.8571428571,35.7142857143,28.3333333333,17.8571428571
