ten,twen,threefive,fifty,sixty,sevenfive,nine
46.25,45.3125,45.0,40.625,38.75,33.125,17.1875
47.9310344828,45.1724137931,43.4482758621,39.6551724138,36.8965517241,31.3793103448,17.2413793103
46.2162162162,44.3243243243,44.3243243243,39.1891891892,37.2972972973,29.4594594595,14.8648648649
43.8888888889,43.6111111111,43.6111111111,38.6111111111,37.7777777778,32.2222222222,19.4444444444
50.0,49.0,48.5,44.5,43.0,33.5,23.5
47.3333333333,46.6666666667,43.3333333333,41.6666666667,36.6666666667,30.3333333333,17.0
48.6206896552,47.2413793103,45.5172413793,43.1034482759,40.3448275862,33.4482758621,20.3448275862
50.0,49.6875,48.4375,45.625,42.5,35.3125,20.9375
44.7058823529,43.2352941176,40.2941176471,39.1176470588,37.3529411765,34.7058823529,21.1764705882
48.0952380952,47.619047619,46.6666666667,43.3333333333,40.4761904762,36.1904761905,26.6666666667
48.3333333333,48.3333333333,46.1111111111,43.6111111111,38.8888888889,33.8888888889,20.2777777778
46.5517241379,46.2068965517,46.2068965517,41.3793103448,38.9655172414,33.1034482759,21.724137931
43.4482758621,43.7931034483,42.0689655172,39.3103448276,36.2068965517,31.0344827586,16.8965517241
48.5,47.5,48.0,43.0,41.0,36.5,25.5
47.1428571429,43.8095238095,42.8571428571,40.9523809524,40.0,35.7142857143,24.2857142857
50.0,48.1818181818,46.9696969697,41.5151515152,42.1212121212,33.3333333333,20.6060606061
45.2173913043,45.2173913043,42.1739130435,40.8695652174,37.8260869565,33.4782608696,24.347826087
45.3571428571,44.6428571429,43.2142857143,38.5714285714,38.2142857143,35.0,22.8571428571
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
44.8275862069,44.1379310345,42.7586206897,41.724137931,37.9310344828,34.4827586207,20.6896551724
48.75,47.9166666667,46.6666666667,43.3333333333,41.25,37.0833333333,27.0833333333
44.8717948718,44.1025641026,42.8205128205,41.5384615385,36.4102564103,27.9487179487,13.5897435897
46.7857142857,44.6428571429,43.2142857143,39.2857142857,36.0714285714,32.5,19.2857142857
46.1538461538,45.641025641,44.1025641026,41.7948717949,37.9487179487,28.2051282051,13.5897435897
46.5517241379,46.5517241379,43.7931034483,41.724137931,36.8965517241,30.6896551724,22.0689655172
47.6666666667,46.6666666667,44.3333333333,40.0,38.6666666667,29.3333333333,17.6666666667
48.6206896552,47.9310344828,46.5517241379,44.8275862069,41.0344827586,34.8275862069,19.3103448276
48.0952380952,48.0952380952,45.7142857143,42.8571428571,40.9523809524,35.2380952381,28.0952380952
47.0967741935,45.4838709677,42.2580645161,39.3548387097,38.7096774194,30.0,18.3870967742
48.0,48.5,47.0,44.5,40.5,37.0,27.5
45.641025641,45.1282051282,44.358974359,38.7179487179,36.1538461538,31.0256410256,19.2307692308
49.2,49.6,47.6,48.0,43.6,39.6,24.4
49.0909090909,48.6363636364,46.8181818182,45.9090909091,44.0909090909,37.7272727273,25.4545454545
50.0,50.0,47.2727272727,45.0,45.4545454545,36.3636363636,25.9090909091
47.2413793103,47.2413793103,44.8275862069,42.7586206897,38.6206896552,33.7931034483,18.9655172414
46.9444444444,46.6666666667,44.7222222222,42.5,38.8888888889,33.6111111111,19.7222222222
48.0,46.3333333333,44.3333333333,41.6666666667,39.0,34.0,20.0
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
46.8965517241,45.8620689655,44.1379310345,40.6896551724,37.9310344828,33.1034482759,18.275862069
45.5,44.75,42.75,41.0,37.0,29.25,13.0
48.6111111111,47.7777777778,45.2777777778,40.5555555556,39.4444444444,33.6111111111,21.1111111111
46.1538461538,45.641025641,44.1025641026,41.7948717949,37.9487179487,28.2051282051,13.5897435897
50.0,49.5238095238,46.6666666667,44.7619047619,41.4285714286,38.0952380952,23.3333333333
46.6666666667,43.6666666667,41.6666666667,41.6666666667,37.0,30.0,18.3333333333
50.0,49.3939393939,47.5757575758,43.6363636364,38.7878787879,34.5454545455,20.303030303
48.7878787879,48.4848484848,46.3636363636,45.1515151515,41.2121212121,33.6363636364,21.5151515152
48.2142857143,48.2142857143,46.7857142857,44.2857142857,41.0714285714,36.0714285714,21.0714285714
46.1538461538,45.641025641,44.1025641026,41.7948717949,37.9487179487,28.2051282051,13.5897435897
50.0,50.0,46.9565217391,43.0434782609,40.4347826087,36.0869565217,25.2173913043
46.6666666667,45.0,42.5,41.25,38.3333333333,32.5,22.5
45.1282051282,44.8717948718,43.5897435897,40.5128205128,38.2051282051,29.4871794872,13.8461538462
47.2972972973,45.4054054054,44.5945945946,41.6216216216,37.8378378378,32.4324324324,18.9189189189
47.8787878788,45.7575757576,42.4242424242,40.9090909091,40.303030303,33.9393939394,20.0
46.6666666667,45.5555555556,40.8333333333,39.7222222222,35.8333333333,26.9444444444,13.0555555556
48.9655172414,48.275862069,45.5172413793,40.0,37.9310344828,31.724137931,18.9655172414
45.0,44.7368421053,42.3684210526,37.1052631579,35.2631578947,26.3157894737,11.5789473684
49.5,48.5,48.0,45.0,39.0,34.5,24.5
47.9310344828,46.5517241379,46.5517241379,38.9655172414,39.3103448276,35.1724137931,18.275862069
46.9230769231,45.641025641,44.358974359,43.0769230769,38.4615384615,29.7435897436,12.3076923077
45.3571428571,44.2857142857,42.8571428571,38.5714285714,38.9285714286,32.8571428571,18.9285714286
45.0,44.0909090909,41.8181818182,40.4545454545,37.2727272727,35.0,21.8181818182
49.1666666667,48.0555555556,47.5,42.5,40.2777777778,32.7777777778,20.5555555556
46.1764705882,45.5882352941,43.2352941176,40.5882352941,40.2941176471,35.2941176471,19.4117647059
45.25,45.25,43.5,39.75,37.0,28.25,13.0
47.25,46.75,44.25,41.25,37.75,28.75,13.5
45.5,45.0,42.75,39.75,36.5,30.5,13.0
48.1578947368,46.8421052632,45.7894736842,42.3684210526,39.7368421053,34.4736842105,19.4736842105
49.6551724138,46.2068965517,43.4482758621,43.7931034483,38.275862069,32.7586206897,23.1034482759
43.7837837838,42.4324324324,42.1621621622,37.8378378378,34.5945945946,26.4864864865,11.6216216216
46.75,46.0,44.75,40.25,37.5,28.75,12.5
49.3333333333,48.0,45.6666666667,41.6666666667,39.3333333333,32.3333333333,20.6666666667
45.3571428571,43.9285714286,43.5714285714,39.6428571429,38.5714285714,31.4285714286,19.6428571429
47.9310344828,46.8965517241,44.8275862069,42.7586206897,38.9655172414,33.7931034483,21.0344827586
46.7857142857,45.3571428571,43.9285714286,42.8571428571,38.9285714286,32.5,20.0
47.3913043478,45.652173913,42.1739130435,38.2608695652,38.6956521739,30.0,23.9130434783
49.696969697,47.5757575758,47.8787878788,42.7272727273,41.2121212121,35.1515151515,19.696969697
46.5517241379,45.8620689655,44.1379310345,41.724137931,40.0,32.4137931034,20.3448275862
47.9411764706,47.0588235294,45.2941176471,42.6470588235,42.3529411765,35.5882352941,21.4705882353
48.5714285714,45.7142857143,43.9285714286,40.7142857143,39.6428571429,31.4285714286,20.0
49.5454545455,49.5454545455,49.5454545455,48.1818181818,42.2727272727,38.6363636364,23.1818181818
47.0,45.6666666667,44.0,39.6666666667,39.0,33.3333333333,16.6666666667
45.5,44.75,42.75,41.0,37.0,29.25,13.0
48.5714285714,47.619047619,48.0952380952,44.7619047619,40.9523809524,35.2380952381,24.7619047619
49.5652173913,48.2608695652,44.7826086957,42.1739130435,39.5652173913,33.9130434783,22.6086956522
44.1379310345,44.1379310345,42.7586206897,38.9655172414,36.5517241379,30.6896551724,18.275862069
48.0555555556,47.2222222222,44.4444444444,41.3888888889,39.7222222222,31.1111111111,18.8888888889
46.1764705882,45.5882352941,43.5294117647,41.1764705882,37.6470588235,35.0,17.0588235294
45.652173913,43.4782608696,43.0434782609,39.5652173913,39.1304347826,33.4782608696,23.4782608696
49.5454545455,49.0909090909,48.6363636364,48.1818181818,45.0,39.5454545455,24.5454545455
48.9285714286,48.2142857143,45.0,43.5714285714,40.7142857143,35.7142857143,21.0714285714
46.2068965517,47.5862068966,44.4827586207,39.6551724138,40.0,30.6896551724,19.6551724138
46.1111111111,45.5555555556,43.6111111111,41.6666666667,40.5555555556,34.1666666667,20.8333333333
48.5,47.5,46.0,41.5,41.5,35.5,24.5
45.3846153846,43.3333333333,42.8205128205,38.9743589744,34.1025641026,29.2307692308,13.5897435897
46.8965517241,45.8620689655,44.4827586207,42.7586206897,38.9655172414,31.3793103448,20.0
44.2857142857,43.4285714286,41.4285714286,39.7142857143,37.1428571429,34.0,19.1428571429
48.8,46.4,44.4,43.6,40.8,35.2,23.6
48.2142857143,48.5714285714,46.7857142857,43.5714285714,42.5,35.3571428571,19.2857142857
48.6363636364,48.1818181818,47.2727272727,43.6363636364,43.6363636364,37.7272727273,27.2727272727
46.3333333333,45.3333333333,43.6666666667,38.3333333333,37.0,33.6666666667,18.3333333333
48.0,47.0,42.6666666667,41.6666666667,39.6666666667,31.0,18.0
46.6666666667,47.0,45.3333333333,41.0,39.0,31.0,20.3333333333
48.6666666667,49.0,47.0,42.3333333333,38.0,33.3333333333,19.3333333333
43.3333333333,42.962962963,40.7407407407,39.6296296296,37.4074074074,31.4814814815,19.6296296296
48.7878787879,49.0909090909,47.8787878788,43.6363636364,42.4242424242,33.9393939394,20.6060606061
46.0714285714,44.2857142857,41.4285714286,39.6428571429,36.7857142857,30.3571428571,17.8571428571
45.7142857143,44.2857142857,42.2857142857,39.4285714286,35.7142857143,33.1428571429,18.0
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
48.275862069,46.5517241379,43.7931034483,40.6896551724,38.6206896552,34.1379310345,18.6206896552
46.5517241379,45.8620689655,44.1379310345,40.3448275862,41.724137931,32.0689655172,22.7586206897
45.0,44.75,43.0,39.75,35.25,28.5,13.0
48.9655172414,47.9310344828,46.5517241379,40.3448275862,39.6551724138,33.7931034483,22.0689655172
46.3157894737,45.0,45.0,40.7894736842,37.3684210526,31.3157894737,19.4736842105
47.1428571429,46.4285714286,45.0,41.7857142857,39.6428571429,34.2857142857,19.2857142857
47.25,46.5,44.75,40.75,37.75,28.75,14.0
46.5,46.0,46.0,42.75,37.5,28.5,12.75
45.75,45.5,43.75,38.5,36.25,29.25,11.75
46.8965517241,45.8620689655,44.4827586207,41.0344827586,36.2068965517,30.6896551724,18.6206896552
47.7777777778,48.0555555556,46.1111111111,43.0555555556,43.3333333333,33.0555555556,18.8888888889
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
46.4,46.4,44.8,45.2,40.8,36.8,22.8
45.5882352941,42.3529411765,40.8823529412,39.1176470588,35.8823529412,32.6470588235,19.1176470588
47.2972972973,46.7567567568,45.9459459459,40.5405405405,40.0,33.2432432432,19.4594594595
47.2727272727,46.0606060606,43.0303030303,40.0,38.4848484848,34.2424242424,20.0
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
44.75,44.0,44.0,39.25,36.75,30.25,12.5
48.0769230769,47.3076923077,45.0,43.0769230769,39.6153846154,33.8461538462,20.7692307692
48.0,47.0,48.0,44.0,43.0,38.0,26.0
49.696969697,47.5757575758,46.0606060606,45.4545454545,39.3939393939,34.8484848485,20.303030303
47.8947368421,46.8421052632,45.5263157895,42.6315789474,38.6842105263,33.9473684211,20.2631578947
47.0588235294,47.9411764706,43.5294117647,39.1176470588,37.6470588235,35.0,18.5294117647
47.9310344828,47.5862068966,45.1724137931,41.3793103448,39.6551724138,33.7931034483,17.5862068966
48.2051282051,47.1794871795,44.1025641026,41.5384615385,36.4102564103,26.1538461538,13.0769230769
47.2413793103,45.1724137931,44.1379310345,40.6896551724,39.3103448276,33.1034482759,19.6551724138
48.75,46.25,46.25,44.5833333333,39.5833333333,37.9166666667,25.4166666667
49.0909090909,47.8787878788,45.7575757576,43.0303030303,41.2121212121,33.6363636364,19.3939393939
49.4117647059,49.1176470588,47.3529411765,43.5294117647,40.2941176471,34.1176470588,22.6470588235
48.75,48.75,47.0833333333,45.4166666667,42.9166666667,37.9166666667,27.0833333333
45.0,44.2857142857,43.9285714286,40.3571428571,35.7142857143,32.1428571429,20.3571428571
45.0,44.2857142857,43.9285714286,40.3571428571,35.7142857143,32.1428571429,20.3571428571
48.9285714286,48.9285714286,47.5,42.8571428571,40.3571428571,35.3571428571,20.0
48.064516129,46.4516129032,43.2258064516,41.2903225806,36.7741935484,30.0,18.3870967742
48.0,45.0,43.5,39.5,34.5,33.5,24.5
48.5714285714,48.5714285714,45.7142857143,41.7857142857,40.0,36.0714285714,19.2857142857
47.0588235294,47.3529411765,44.4117647059,43.5294117647,39.4117647059,34.7058823529,17.9411764706
49.6551724138,48.275862069,45.1724137931,39.3103448276,41.724137931,33.7931034483,19.6551724138
48.5714285714,48.0952380952,45.7142857143,44.2857142857,41.4285714286,34.7619047619,27.1428571429
49.0909090909,46.3636363636,45.1515151515,41.5151515152,39.3939393939,33.6363636364,20.0
47.2413793103,45.8620689655,42.4137931034,40.3448275862,38.275862069,34.4827586207,19.3103448276
47.5,47.0,45.5,42.0,37.5,37.0,24.0
45.3571428571,44.6428571429,43.2142857143,39.2857142857,39.6428571429,34.6428571429,20.7142857143
45.3333333333,44.3333333333,43.0,41.0,37.0,29.3333333333,19.3333333333
49.7222222222,47.7777777778,45.0,41.6666666667,40.8333333333,35.5555555556,20.2777777778
49.696969697,49.0909090909,47.8787878788,44.5454545455,37.5757575758,35.1515151515,19.3939393939
48.0555555556,47.7777777778,45.5555555556,40.8333333333,41.1111111111,35.0,18.6111111111
46.0,46.4,44.4,42.0,39.2,38.4,24.0
46.7857142857,46.0714285714,46.0714285714,42.1428571429,41.0714285714,33.9285714286,18.2142857143
49.3939393939,48.1818181818,47.8787878788,44.8484848485,40.303030303,33.0303030303,21.2121212121
47.619047619,47.619047619,45.2380952381,44.2857142857,40.0,34.7619047619,22.380952381
46.0606060606,45.4545454545,42.4242424242,38.1818181818,37.5757575758,30.9090909091,19.696969697
46.7857142857,47.1428571429,45.3571428571,42.1428571429,39.6428571429,34.2857142857,18.2142857143
46.7647058824,45.5882352941,43.2352941176,41.1764705882,38.8235294118,34.4117647059,19.4117647059
46.3888888889,45.8333333333,43.8888888889,41.6666666667,38.8888888889,33.0555555556,19.4444444444
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
42.0,41.6666666667,39.6666666667,37.0,37.3333333333,29.0,18.0
46.75,45.75,46.25,40.0,39.25,31.5,12.75
45.2777777778,45.2777777778,42.5,38.3333333333,35.5555555556,28.0555555556,11.6666666667
45.75,45.5,43.75,38.5,36.25,29.25,11.75
48.0952380952,47.1428571429,44.7619047619,40.9523809524,39.5238095238,35.7142857143,26.1904761905
47.2413793103,44.4827586207,43.7931034483,40.3448275862,40.6896551724,34.4827586207,19.6551724138
46.4,46.4,44.8,42.4,40.4,34.8,24.0
47.1428571429,46.4285714286,46.0714285714,41.4285714286,40.0,33.9285714286,18.9285714286
48.9655172414,48.9655172414,44.8275862069,41.724137931,39.6551724138,37.2413793103,21.724137931
48.4210526316,47.3684210526,45.2631578947,43.1578947368,43.1578947368,36.8421052632,23.6842105263
49.6774193548,47.4193548387,45.8064516129,40.3225806452,37.7419354839,35.1612903226,18.064516129
45.0,42.0,41.3333333333,39.3333333333,37.6666666667,32.6666666667,17.3333333333
47.5862068966,48.9655172414,45.8620689655,42.0689655172,40.3448275862,34.8275862069,21.0344827586
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
49.0,47.5,45.0,42.0,38.5,34.5,24.5
47.2413793103,45.5172413793,43.7931034483,40.0,40.0,31.3793103448,18.6206896552
47.4285714286,44.2857142857,44.5714285714,40.8571428571,38.5714285714,33.4285714286,20.5714285714
46.7741935484,45.8064516129,44.1935483871,40.9677419355,39.6774193548,31.935483871,20.0
47.0,46.6666666667,45.3333333333,41.3333333333,37.0,34.6666666667,18.6666666667
46.6666666667,45.2777777778,42.7777777778,38.6111111111,34.1666666667,28.0555555556,11.6666666667
47.5862068966,45.1724137931,43.1034482759,41.3793103448,36.8965517241,33.4482758621,18.9655172414
46.9444444444,46.6666666667,44.7222222222,43.0555555556,37.7777777778,32.7777777778,20.5555555556
46.6666666667,46.0,44.3333333333,43.3333333333,42.6666666667,35.6666666667,20.0
45.1724137931,44.8275862069,42.0689655172,38.6206896552,35.5172413793,31.724137931,17.2413793103
47.1428571429,47.1428571429,46.0714285714,42.5,41.4285714286,35.3571428571,23.2142857143
48.6956521739,48.2608695652,43.9130434783,43.4782608696,40.4347826087,35.2173913043,27.8260869565
45.5172413793,43.4482758621,41.0344827586,38.6206896552,36.2068965517,30.6896551724,17.9310344828
48.6206896552,46.5517241379,44.8275862069,41.3793103448,37.5862068966,34.8275862069,21.0344827586
48.0,46.5,46.5,41.5,39.5,33.5,25.0
49.5238095238,48.0952380952,43.8095238095,43.8095238095,38.0952380952,35.2380952381,23.8095238095
45.0,44.4736842105,40.2631578947,35.5263157895,35.2631578947,26.8421052632,11.8421052632
47.6923076923,45.3846153846,45.7692307692,41.9230769231,41.5384615385,35.3846153846,21.1538461538
43.5714285714,43.2142857143,41.7857142857,40.0,35.0,32.8571428571,20.7142857143
46.4864864865,46.2162162162,43.7837837838,40.0,39.4594594595,32.972972973,19.7297297297
46.4102564103,46.9230769231,42.8205128205,38.2051282051,35.1282051282,27.4358974359,12.3076923077
46.0606060606,45.1515151515,44.2424242424,40.9090909091,37.5757575758,34.2424242424,18.7878787879
47.619047619,48.0952380952,45.7142857143,37.619047619,38.5714285714,34.2857142857,24.2857142857
45.25,44.75,43.0,39.75,35.0,28.5,13.0
44.6428571429,43.2142857143,41.4285714286,40.3571428571,35.3571428571,32.1428571429,20.3571428571
48.0952380952,48.5714285714,44.2857142857,41.4285714286,38.0952380952,33.3333333333,24.2857142857
46.5,46.0,43.5,40.0,38.5,34.5,25.0
47.6666666667,47.3333333333,45.6666666667,41.3333333333,41.6666666667,36.0,20.6666666667
47.619047619,46.1904761905,44.7619047619,42.8571428571,40.0,36.6666666667,28.0952380952
46.5517241379,46.2068965517,44.1379310345,38.9655172414,38.9655172414,31.3793103448,18.275862069
47.0,46.0,45.3333333333,39.3333333333,37.0,31.3333333333,19.6666666667
49.0,47.5,44.5,41.0,39.5,34.5,25.0
50.0,47.5675675676,46.2162162162,43.7837837838,40.2702702703,34.0540540541,20.0
45.5172413793,43.7931034483,42.0689655172,38.275862069,35.8620689655,31.724137931,17.2413793103
45.5263157895,43.1578947368,42.1052631579,41.0526315789,38.6842105263,34.4736842105,19.4736842105
47.619047619,45.7142857143,43.3333333333,41.4285714286,39.5238095238,33.8095238095,24.2857142857
48.5714285714,48.2857142857,45.4285714286,43.4285714286,39.1428571429,35.1428571429,19.4285714286
47.5862068966,47.9310344828,44.4827586207,44.8275862069,42.0689655172,34.8275862069,18.9655172414
47.8787878788,45.4545454545,44.2424242424,42.7272727273,39.0909090909,33.3333333333,17.5757575758
47.9310344828,45.8620689655,42.4137931034,42.7586206897,41.0344827586,32.0689655172,21.0344827586
48.275862069,47.5862068966,43.7931034483,41.724137931,39.6551724138,34.8275862069,21.0344827586
47.0,46.0,43.75,41.0,35.5,27.25,12.25
46.8,46.0,45.2,42.8,39.2,38.0,26.4
45.3333333333,45.0,42.6666666667,39.0,34.6666666667,31.3333333333,19.3333333333
49.5238095238,46.6666666667,46.1904761905,42.380952381,41.9047619048,30.9523809524,24.2857142857
48.9655172414,48.275862069,45.5172413793,42.4137931034,39.6551724138,37.2413793103,22.0689655172
46.1764705882,45.5882352941,44.4117647059,40.2941176471,37.9411764706,32.9411764706,20.2941176471
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
48.2857142857,47.1428571429,44.8571428571,43.4285714286,40.8571428571,35.4285714286,19.1428571429
47.1428571429,46.7857142857,46.4285714286,42.1428571429,40.3571428571,35.0,20.7142857143
45.3571428571,44.6428571429,43.5714285714,39.2857142857,38.9285714286,32.8571428571,17.5
44.8717948718,44.1025641026,42.8205128205,41.5384615385,36.4102564103,27.9487179487,13.5897435897
50.0,48.4848484848,46.9696969697,43.0303030303,41.5151515152,34.2424242424,20.6060606061
46.0,45.2,46.0,42.0,40.0,33.6,25.2
46.2068965517,45.5172413793,42.4137931034,41.0344827586,40.6896551724,34.4827586207,19.3103448276
48.9655172414,47.5862068966,46.8965517241,40.6896551724,39.3103448276,34.1379310345,17.5862068966
49.1304347826,48.6956521739,47.3913043478,44.7826086957,41.7391304348,37.8260869565,22.1739130435
45.1612903226,45.4838709677,44.1935483871,42.5806451613,42.5806451613,37.4193548387,20.3225806452
45.5172413793,43.7931034483,42.0689655172,38.275862069,35.8620689655,31.724137931,17.2413793103
46.25,46.0,43.75,39.25,36.5,27.0,12.5
49.3939393939,48.4848484848,46.6666666667,40.9090909091,39.0909090909,32.7272727273,18.7878787879
48.9285714286,48.2142857143,45.7142857143,43.2142857143,40.7142857143,35.7142857143,21.0714285714
48.0,47.3333333333,45.0,43.3333333333,39.3333333333,34.0,18.3333333333
48.5714285714,47.619047619,46.1904761905,44.7619047619,39.5238095238,34.2857142857,27.1428571429
47.3333333333,45.6666666667,43.0,40.6666666667,36.6666666667,30.6666666667,18.6666666667
48.9189189189,48.9189189189,45.4054054054,43.2432432432,39.7297297297,33.2432432432,20.2702702703
47.6666666667,47.6666666667,46.6666666667,43.6666666667,40.3333333333,33.6666666667,18.3333333333
48.6363636364,46.8181818182,46.3636363636,45.9090909091,41.3636363636,38.1818181818,27.2727272727
45.3571428571,43.5714285714,41.4285714286,41.4285714286,38.2142857143,34.2857142857,20.3571428571
48.3333333333,47.0833333333,45.4166666667,42.5,43.3333333333,36.6666666667,25.8333333333
47.2972972973,45.1351351351,44.8648648649,40.0,37.2972972973,31.6216216216,18.1081081081
46.0,46.2857142857,43.4285714286,39.1428571429,38.8571428571,32.8571428571,18.2857142857
48.0,47.0,43.0,40.5,37.0,36.5,27.0
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
46.2068965517,43.7931034483,43.4482758621,42.4137931034,38.9655172414,31.724137931,20.0
45.0,44.75,43.0,39.75,35.25,28.5,13.0
47.6666666667,47.3333333333,44.3333333333,39.3333333333,38.0,34.6666666667,19.6666666667
46.7567567568,45.6756756757,42.1621621622,40.0,36.7567567568,32.1621621622,12.1621621622
45.7142857143,44.2857142857,44.0,39.7142857143,39.1428571429,34.2857142857,20.0
48.3333333333,47.9166666667,47.5,45.8333333333,41.25,38.3333333333,25.0
48.6363636364,48.1818181818,46.3636363636,43.1818181818,41.8181818182,37.7272727273,25.4545454545
48.3333333333,47.5,45.4166666667,43.3333333333,40.0,34.5833333333,25.4166666667
49.2307692308,47.6923076923,46.5384615385,41.9230769231,40.0,33.4615384615,22.6923076923
48.0952380952,49.5238095238,45.2380952381,40.0,39.0476190476,31.9047619048,23.8095238095
45.3571428571,45.0,42.5,42.1428571429,36.7857142857,34.6428571429,20.3571428571
44.8717948718,44.1025641026,42.8205128205,41.5384615385,36.4102564103,27.9487179487,13.5897435897
49.2,48.8,48.0,41.6,41.2,33.6,21.6
43.5714285714,43.5714285714,43.2142857143,38.5714285714,36.7857142857,31.4285714286,17.8571428571
49.0,47.5,45.0,41.5,41.0,35.5,27.0
43.5294117647,42.3529411765,42.0588235294,38.8235294118,37.3529411765,33.5294117647,20.0
46.2068965517,45.5172413793,44.1379310345,41.0344827586,40.0,32.7586206897,18.275862069
46.4705882353,45.0,44.4117647059,40.2941176471,39.4117647059,33.8235294118,20.2941176471
48.275862069,46.5517241379,45.5172413793,40.3448275862,41.0344827586,36.8965517241,18.9655172414
47.6666666667,46.3333333333,44.0,40.6666666667,38.3333333333,32.6666666667,17.0
46.9444444444,46.9444444444,45.5555555556,40.2777777778,40.5555555556,35.5555555556,20.5555555556
45.1351351351,44.8648648649,40.5405405405,38.1081081081,34.0540540541,28.3783783784,10.5405405405
47.7272727273,46.3636363636,43.1818181818,43.1818181818,39.5454545455,34.0909090909,21.3636363636
48.5,47.5,45.5,42.0,41.0,36.5,28.0
47.0,46.0,45.0,41.3333333333,39.3333333333,32.6666666667,19.0
45.0,44.2857142857,43.9285714286,40.3571428571,35.7142857143,32.1428571429,20.3571428571
47.1794871795,46.9230769231,44.1025641026,40.2564102564,37.9487179487,28.7179487179,13.8461538462
45.1724137931,44.8275862069,42.0689655172,38.6206896552,35.5172413793,31.724137931,17.2413793103
46.4516129032,46.7741935484,45.1612903226,41.935483871,35.4838709677,30.3225806452,18.3870967742
46.2068965517,44.1379310345,44.8275862069,40.6896551724,38.275862069,29.6551724138,19.6551724138
42.4137931034,42.4137931034,41.724137931,39.3103448276,35.1724137931,32.7586206897,18.275862069
50.0,50.0,45.2,44.8,42.0,34.0,21.6
49.2,46.8,44.4,43.6,42.0,33.6,25.6
42.5806451613,42.5806451613,41.2903225806,39.6774193548,34.5161290323,30.6451612903,19.0322580645
43.8888888889,42.5,41.3888888889,38.3333333333,35.2777777778,26.1111111111,11.3888888889
47.3333333333,45.6666666667,43.6666666667,41.3333333333,39.6666666667,34.0,18.6666666667
46.9230769231,46.4102564103,44.6153846154,40.7692307692,39.2307692308,29.2307692308,14.358974359
49.3103448276,47.5862068966,46.2068965517,41.3793103448,40.3448275862,35.1724137931,18.275862069
46.3888888889,45.2777777778,44.7222222222,41.1111111111,39.4444444444,31.9444444444,18.8888888889
48.3333333333,46.9444444444,45.0,43.3333333333,38.8888888889,33.6111111111,20.5555555556
46.25,44.5,43.5,39.0,35.5,29.0,11.25
47.037037037,46.6666666667,45.9259259259,41.1111111111,41.1111111111,33.7037037037,22.2222222222
49.3103448276,48.9655172414,47.5862068966,42.0689655172,38.275862069,31.3793103448,19.3103448276
45.625,44.6875,43.4375,40.0,39.0625,30.3125,18.75
48.4210526316,48.4210526316,45.7894736842,44.2105263158,43.1578947368,41.0526315789,28.9473684211
44.4827586207,44.4827586207,41.0344827586,41.0344827586,35.8620689655,30.0,17.2413793103
48.3333333333,46.0,43.6666666667,38.6666666667,40.3333333333,30.6666666667,19.0
47.2222222222,46.1111111111,45.2777777778,40.2777777778,37.7777777778,36.1111111111,19.4444444444
49.5454545455,49.0909090909,47.7272727273,45.4545454545,45.0,39.5454545455,24.0909090909
45.5,45.0,42.75,39.75,36.5,30.5,13.0
47.5862068966,46.8965517241,45.5172413793,43.7931034483,40.6896551724,33.1034482759,21.724137931
48.5714285714,46.2857142857,45.7142857143,40.8571428571,39.1428571429,33.7142857143,19.1428571429
48.1481481481,44.4444444444,43.3333333333,42.5925925926,37.037037037,32.962962963,21.1111111111
47.2727272727,48.1818181818,42.7272727273,43.1818181818,40.4545454545,35.9090909091,24.5454545455
49.5238095238,49.0476190476,46.1904761905,43.3333333333,40.0,32.8571428571,21.4285714286
46.0,45.4285714286,44.8571428571,40.5714285714,38.2857142857,32.5714285714,18.0
45.7894736842,43.4210526316,43.1578947368,38.9473684211,36.5789473684,28.1578947368,12.6315789474
46.3333333333,45.0,42.6666666667,39.3333333333,37.6666666667,32.0,18.3333333333
48.5714285714,47.8571428571,43.9285714286,43.2142857143,40.7142857143,33.9285714286,19.6428571429
46.0,44.25,44.0,39.5,36.75,28.5,12.5
49.696969697,48.4848484848,46.9696969697,41.8181818182,41.5151515152,33.9393939394,20.0
47.5,45.5,44.0,40.0,40.5,33.0,24.5
44.0540540541,42.1621621622,39.4594594595,36.2162162162,33.5135135135,26.4864864865,12.972972973
46.4864864865,44.5945945946,42.7027027027,35.9459459459,33.7837837838,28.9189189189,11.6216216216
47.6666666667,45.6666666667,42.6666666667,39.0,39.3333333333,32.0,17.3333333333
47.5,46.5,46.5,43.0,36.5,34.0,22.0
